id,text,text-fixed
5106_UK_UK_Approved_Document_B_vol_2,"The number of occupants of a room, storey, building or part of a building is either of the following.","The number of occupants of a room, storey, building or part of a building is either of the following."
5107_UK_UK_Approved_Document_B_vol_2,The maximum number of people it is designed to hold.,The maximum number of people it is designed to hold.
5108_UK_UK_Approved_Document_B_vol_2,"In buildings other than dwellings, the number of people calculated by dividing the area of a room or storey(s) (m2) by a floor space factor (m2 per person) such as given in Table D1 for guidance.","In buildings other than dwellings, the number of people calculated by dividing the area of a room or storey(s) (m2) by a floor space factor (m2 per person) such as given in Table D1 for guidance."
5109_UK_UK_Approved_Document_B_vol_2,Counters and display units should be included when measuring area.,Counters and display units should be included when measuring area.
5110_UK_UK_Approved_Document_B_vol_2,All of the following should be excluded.,All of the following should be excluded.
5114_UK_UK_Approved_Document_B_vol_2,Any other fixed part of the building structure.,Any other fixed part of the building structure.
5121_UK_UK_Approved_Document_B_vol_2,"Concourse or queuing area(4) 4. Committee room, common room, conference room, dining room, licensed betting office (public area), lounge or bar (other than in (1) above), meeting room, reading room, restaurant, staff room or waiting room(5) 5. Exhibition hall or studio (film, radio, television, recording) 6. Skating rink 7. Shop sales area(6) 8.","Concourse or queuing area(4) 4. Committee room, common room, conference room, dining room, licensed betting office (public area), lounge or bar (other than in (1) above), meeting room, reading room, restaurant, staff room or waiting room(5) 5. Exhibition hall or studio (film, radio, television, recording) 6. Skating rink 7. Shop sales area(6) 8."
5122_UK_UK_Approved_Document_B_vol_2,"Art gallery, dormitory, factory production area, museum or workshop 9. Office 10.","Art gallery, dormitory, factory production area, museum or workshop 9. Office 10."
5123_UK_UK_Approved_Document_B_vol_2,Shop sales area(7) 11.,Shop sales area(7) 11.
5124_UK_UK_Approved_Document_B_vol_2,Kitchen or library 12.,Kitchen or library 12.
5125_UK_UK_Approved_Document_B_vol_2,Bedroom or study-bedroom 13.,Bedroom or study-bedroom 13.
5126_UK_UK_Approved_Document_B_vol_2,"Bed-sitting room, billiards or snooker room or hall 14.","Bed-sitting room, billiards or snooker room or hall 14."
5127_UK_UK_Approved_Document_B_vol_2,Storage and warehousing 15.,Storage and warehousing 15.
5144_UK_UK_Approved_Document_B_vol_2,"As an alternative to using the values in the table, the floor space factor may be determined by reference to actual data taken from similar premises.","As an alternative to using the values in the table, the floor space factor may be determined by reference to actual data taken from similar premises."
5145_UK_UK_Approved_Document_B_vol_2,"Where appropriate, the data should reflect the average occupant density at a peak trading time of year.","Where appropriate, the data should reflect the average occupant density at a peak trading time of year."
5146_UK_UK_Approved_Document_B_vol_2,"Where accommodation is not directly covered by the descriptions given, a reasonable value based on a similar use may be selected.","Where accommodation is not directly covered by the descriptions given, a reasonable value based on a similar use may be selected."
5147_UK_UK_Approved_Document_B_vol_2,"Where any part of the building is to be used for more than one type of accommodation, the most onerous factor(s) should be applied.","Where any part of the building is to be used for more than one type of accommodation, the most onerous factor(s) should be applied."
5148_UK_UK_Approved_Document_B_vol_2,"Where the building contains different types of accommodation, the occupancy of each different area should be calculated using the relevant space factor.","Where the building contains different types of accommodation, the occupancy of each different area should be calculated using the relevant space factor."
5149_UK_UK_Approved_Document_B_vol_2,For detailed guidance on appropriate floor space factors for concourses in sports grounds refer to Concourses published by the Football Licensing Authority.,For detailed guidance on appropriate floor space factors for concourses in sports grounds refer to Concourses published by the Football Licensing Authority.
5150_UK_UK_Approved_Document_B_vol_2,"Alternatively the occupant number may be taken as the number of fixed seats provided, if the occupants will normally be seated.","Alternatively the occupant number may be taken as the number of fixed seats provided, if the occupants will normally be seated."
5151_UK_UK_Approved_Document_B_vol_2,"Shops excluding those under item 10, but including: supermarkets and department stores (main sales areas), shops for personal services, such as hairdressing, and shops for the delivery or collection of goods for cleaning, repair or other treatment or for members of the public themselves carrying out such cleaning, repair or other treatment.","Shops excluding those under item 10, but including: supermarkets and department stores (main sales areas), shops for personal services, such as hairdressing, and shops for the delivery or collection of goods for cleaning, repair or other treatment or for members of the public themselves carrying out such cleaning, repair or other treatment."
5152_UK_UK_Approved_Document_B_vol_2,"Shops (excluding those in covered shopping complexes but including department stores) trading predominantly in furniture, floor coverings, cycles, prams, large domestic appliances or other bulky goods, or trading on a wholesale self-selection basis (cash and carry).","Shops (excluding those in covered shopping complexes but including department stores) trading predominantly in furniture, floor coverings, cycles, prams, large domestic appliances or other bulky goods, or trading on a wholesale self-selection basis (cash and carry)."
5158_UK_UK_Approved_Document_B_vol_2,Travel distance is measured as the shortest route.,Travel distance is measured as the shortest route.
5159_UK_UK_Approved_Document_B_vol_2,Both of the following should be observed.,Both of the following should be observed.
5160_UK_UK_Approved_Document_B_vol_2,"If there is fixed seating or other fixed obstructions, the shortest route is along the centre line of the seatways and gangways.","If there is fixed seating or other fixed obstructions, the shortest route is along the centre line of the seatways and gangways."
5161_UK_UK_Approved_Document_B_vol_2,"If the route includes a stair, the shortest route is along the pitch line on the centre line of travel.","If the route includes a stair, the shortest route is along the pitch line on the centre line of travel."
5163_UK_UK_Approved_Document_B_vol_2,Width is measured according to the following.,Width is measured according to the following.
5164_UK_UK_Approved_Document_B_vol_2,"For a door (or doorway), the clear width when the door is open (Diagram D1).","For a door (or doorway), the clear width when the door is open (Diagram D1)."
5165_UK_UK_Approved_Document_B_vol_2,"For an escape route, either of the following.","For an escape route, either of the following."
5166_UK_UK_Approved_Document_B_vol_2,When the route is defined by walls: the width at 1500mm above finished floor level.,When the route is defined by walls: the width at 1500mm above finished floor level.
5167_UK_UK_Approved_Document_B_vol_2,Elsewhere: the minimum width of passage available between any fixed obstructions.,Elsewhere: the minimum width of passage available between any fixed obstructions.
5168_UK_UK_Approved_Document_B_vol_2,"For a stair, the clear width between the walls or balustrades.","For a stair, the clear width between the walls or balustrades."
5169_UK_UK_Approved_Document_B_vol_2,"On escape routes and stairs, handrails and strings intruding into the width by a maximum of 100mm on each side may be ignored.","On escape routes and stairs, handrails and strings intruding into the width by a maximum of 100mm on each side may be ignored."
5170_UK_UK_Approved_Document_B_vol_2,"Rails used for guiding a stair-lift may be ignored, but it should be possible to park the lift’s chair or carriage in a position that does not obstruct the stair or landing.","Rails used for guiding a stair-lift may be ignored, but it should be possible to park the lift’s chair or carriage in a position that does not obstruct the stair or landing."
