example_id,content,processed_content,label,metadata
eccd4f77-ef4a-41fd-a22a-620c84fdddd4,There is a minimum of 400mm of worktop to at least one side of the oven and fridge or fridge freezer where this is taller than the worktop height (or to one side of a pair of tall appliances where they are located together at the end of a run).,There is a minimum of 400mm of worktop to at least one side of the oven and fridge or fridge freezer where this is taller than the worktop height ( or to one side of a pair of tall appliances where they are located together at the end of a run ) .,O O O O O B-value O B-object O O O B-property I-property O O B-object O B-object O B-object I-object O O O B-quality I-quality I-quality I-quality I-quality O O O B-property I-property O O B-quality I-quality B-quality B-object O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O,{'ID': '98_UK_DocM_V1_AccessAndUseOfBuildings'}
f050b9bc-ce9e-4e51-8291-bbabda986732,all dimensions are minimum except where noted.,all dimensions are minimum except where noted .,O B-property O B-quality I-quality I-quality I-quality O,{'ID': '88_UK_DocM_V1_AccessAndUseOfBuildings'}
f2e57c55-e340-4fa2-87c5-03f4bf8e5942,"Where the dwelling is defined as wheelchair adaptable, it should be easy to install a lift.","Where the dwelling is defined as wheelchair adaptable , it should be easy to install a lift .",O O B-object O O O B-quality I-quality O O O O B-quality I-quality I-quality I-quality I-quality O,{'ID': '82_UK_DocM_V1_AccessAndUseOfBuildings'}
f3bd99b4-7ea5-4968-af10-3c133c0b5aa0,No individual flight has a rise between landings of more than 1800mm.,No individual flight has a rise between landings of more than 1800mm .,O B-quality B-object O O B-property I-property I-property O O O B-value O,{'ID': '42_UK_DocM_V1_AccessAndUseOfBuildings'}
f6e7c818-f661-400b-8272-8062c5a7de68,"Where a lift is provided, it should be suitable for a wheelchair user.","Where a lift is provided , it should be suitable for a wheelchair user .",O O B-object O O O O O O B-quality I-quality I-quality I-quality O O,{'ID': '22_UK_DocM_V1_AccessAndUseOfBuildings'}
7d552257-2212-4139-8d13-b982e0e7744f,"It would be beneficial if entrance doors to wheelchair-accessible bedrooms were powered opening, as this could avoid the need for the 300mm access space adjacent to the leading edge of the door.","It would be beneficial if entrance doors to wheelchair-accessible bedrooms were powered opening , as this could avoid the need for the 300mm access space adjacent to the leading edge of the door .",O O O O O B-object I-object O B-quality B-object O B-quality I-quality O O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '143_UK_DocM_V2_AccessAndUseOfBuildings'}
7f065688-203b-42d0-acb9-8fde5ff37821,Main distribution routes should be through vertical risers to minimise heat gains into common spaces.,Main distribution routes should be through vertical risers to minimise heat gains into common spaces .,B-quality B-object I-object O O B-quality I-quality I-quality O B-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '44_UK_DocO_Overheating'}
82bb35f1-0a27-4c94-bad3-246e6cc4f02a,"Wheelchair users should be able to manoeuvre around and use the facilities in the room, and operate switches and controls.","Wheelchair users should be able to manoeuvre around and use the facilities in the room , and operate switches and controls .",B-object I-object O O B-quality I-quality I-quality I-quality O B-quality I-quality I-quality I-quality I-quality I-quality O O B-quality I-quality I-quality I-quality O,{'ID': '145_UK_DocM_V2_AccessAndUseOfBuildings'}
835d8fad-7a27-4299-aa38-a5b1771a6779,"In large building complexes, such as retail parks and large sports centres, there should be one wheelchair-accessible unisex toilet capable of including an adult changing table.","In large building complexes , such as retail parks and large sports centres , there should be one wheelchair-accessible unisex toilet capable of including an adult changing table .",O B-quality B-object I-object O O O B-object I-object O B-quality B-object I-object O O O O B-value B-quality B-quality B-object B-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '178_UK_DocM_V2_AccessAndUseOfBuildings'}
8479a43c-e64a-4180-af62-7f4124c460b8,"An entrance door should be included, which should be shut all the time.","An entrance door should be included , which should be shut all the time .",O B-object I-object O O O O O O O B-quality I-quality I-quality I-quality O,{'ID': '56_UK_DocO_Overheating'}
86a39a0b-093f-4920-9879-fe7b3ae6675a,"In principle, suitable sanitary accommodation should be available to everybody, including sanitary accommodation designed for wheelchair users, ambulant disabled people, people of either sex with babies and small children or people encumbered by luggage.","In principle , suitable sanitary accommodation should be available to everybody , including sanitary accommodation designed for wheelchair users , ambulant disabled people , people of either sex with babies and small children or people encumbered by luggage .",O O O B-quality B-object I-object O O B-quality I-quality I-quality O O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '155_UK_DocM_V2_AccessAndUseOfBuildings'}
8e7e4d9a-05b8-4512-91c5-e8dbb9488685,"At night, windows, patio doors and balcony doors should be modelled as closed.","At night , windows , patio doors and balcony doors should be modelled as closed .",B-quality I-quality O B-object O B-object I-object O B-object I-object O O B-quality I-quality I-quality O,{'ID': '55_UK_DocO_Overheating'}
9691451a-57d5-484f-a346-0f83b59f7ae0,"Refreshment facilities, such as restaurants and bars, should be designed so that they can be reached and used by all people independently or with companions.","Refreshment facilities , such as restaurants and bars , should be designed so that they can be reached and used by all people independently or with companions .",B-object I-object O O O B-object O B-object O O O B-quality O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '137_UK_DocM_V2_AccessAndUseOfBuildings'}
96ad745d-47e4-44d5-91ee-a0482881dd8f,"Consideration should be given to installing a fold-down table, e.g. for baby changing.","Consideration should be given to installing a fold-down table , e.g . for baby changing .",B-object O O O O B-quality I-quality I-quality I-quality O O O O O O O,{'ID': '168_UK_DocM_V2_AccessAndUseOfBuildings'}
9c9a27b6-b4be-4946-854a-c46ee812140c,"In general, accessible bedrooms should be no less advantageously situated than other bedrooms.","In general , accessible bedrooms should be no less advantageously situated than other bedrooms .",O O O B-quality B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '142_UK_DocM_V2_AccessAndUseOfBuildings'}
a477ee34-044e-443b-a95f-fbb1da913c38,"Changing places toilets, facilities designed for individuals with complex and multiple impairments who may require the assistance of up to two assistants, should be provided in addition to any wheelchair-accessible accommodation in separate-sex toilet washrooms, wheelchair-accessible unisex toileting facilities and baby changing facilities.","Changing places toilets , facilities designed for individuals with complex and multiple impairments who may require the assistance of up to two assistants , should be provided in addition to any wheelchair-accessible accommodation in separate-sex toilet washrooms , wheelchair-accessible unisex toileting facilities and baby changing facilities .",B-quality I-quality I-quality O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O O O O O O B-quality B-object O B-quality B-object B-object O B-quality B-quality B-object I-object O B-object I-object I-object O,{'ID': '160_UK_DocM_V2_AccessAndUseOfBuildings'}
aa921550-3c5f-470b-b578-1788f83b49a7,Uplighters mounted at low or floor level can disorientate some visually impaired people and should be avoided.,Uplighters mounted at low or floor level can disorientate some visually impaired people and should be avoided .,B-object B-quality I-quality I-quality I-quality I-quality I-quality O B-quality I-quality I-quality I-quality I-quality O O O B-quality O,{'ID': '153_UK_DocM_V2_AccessAndUseOfBuildings'}
aec8a3e1-5ba0-4288-ab0a-e47b0310ff6a,Capacities should be derived from the combined total of a buildings publicly accessible facilities.,Capacities should be derived from the combined total of a buildings publicly accessible facilities .,B-property O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '162_UK_DocM_V2_AccessAndUseOfBuildings'}
beeec1b2-c382-40cc-aec2-6eda86f5782e,"Each residential unit, shared communal room and common space should be categorised separately.","Each residential unit , shared communal room and common space should be categorised separately .",O B-object I-object O B-quality B-object I-object O B-object I-object O O B-quality I-quality O,{'ID': '25_UK_DocO_Overheating'}
d74e2b5e-7284-49c1-b01f-50d5e9e47edf,Wheelchair users should be able to reach all the facilities available within the building.,Wheelchair users should be able to reach all the facilities available within the building .,B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '141_UK_DocM_V2_AccessAndUseOfBuildings'}
d82c4149-8daa-48b2-8f46-c959a5f9ebe3,"Artificial lighting should be designed to give good colour rendering of all surfaces, without creating glare or pools of bright light and strong shadows.","Artificial lighting should be designed to give good colour rendering of all surfaces , without creating glare or pools of bright light and strong shadows .",B-quality B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '152_UK_DocM_V2_AccessAndUseOfBuildings'}
