example_id,content,processed_content,label,metadata
ded852b5-c826-4649-8ce5-dece0eba6061,"During the design period of occupancy, a building's room temperature shall be comfortable and not adversely affected by air velocity, thermal radiation, temperature fluctuation, temperature differences or surface temperatures.","During the design period of occupancy , a building 's room temperature shall be comfortable and not adversely affected by air velocity , thermal radiation , temperature fluctuation , temperature differences or surface temperatures .",B-quality I-quality I-quality I-quality I-quality I-quality O O B-object I-object B-property I-property O O B-quality O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '32_Finnish_Health-IndoorClimateAndVentilation'}
681c4394-9435-408b-9a9b-d1f3d0729d38,"The rate of heat release from the appliance should be adjustable, using an adjustable damper or other thermostatically controlled method.","The rate of heat release from the appliance should be adjustable , using an adjustable damper or other thermostatically controlled method .",O B-property I-property I-property I-property O O B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '280_UK_DocL_V1_ConsrvationOfFuelAndPower'}
cea6e7bd-c494-4146-9f81-3fd2ed64a2a6,The slope of the floor surface in the seating area and access route may not exceed 8 per cent (1:12.5).,The slope of the floor surface in the seating area and access route may not exceed 8 per cent ( 1:12.5 ) .,O B-property O O B-object B-property O O B-object I-object O B-object I-object O O O B-value I-value I-value I-value I-value I-value O,{'ID': '119_Finnish_SafetyOfUse'}
37f01a2c-b944-45a2-a7f4-140d8c03d7ac,"After rebating, frame components should retain at least 32mm of timber.","After rebating , frame components should retain at least 32mm of timber .",B-quality I-quality O B-object I-object O O O O B-value O B-object O,{'ID': '29_UK_DocQ_Security_Dwellings'}
ebb26e9f-622f-4faa-a2c8-997158e30499,Mortar snots should be removed to ensure a tight fit with the structure and cavities cleared of all debris.,Mortar snots should be removed to ensure a tight fit with the structure and cavities cleared of all debris .,B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '142_UK_DocL_V1_ConsrvationOfFuelAndPower'}
118d3fd1-0e9d-412f-a77e-fea591ea8e5f,The oil and grease separators shall be equipped with a filling alarm.,The oil and grease separators shall be equipped with a filling alarm .,O B-object I-object I-object I-object O O O O O B-object I-object O,{'ID': '154_Finnish_Health-WaterAndSewerage'}
b5edf19f-56df-436a-89f0-9ab5bf6963ea,"If necessary, fire compartments shall be partitioned in order to restrict the spread of fire and smoke, to provide safe evacuation and to facilitate rescue and extinguishing measures.","If necessary , fire compartments shall be partitioned in order to restrict the spread of fire and smoke , to provide safe evacuation and to facilitate rescue and extinguishing measures .",O O O B-object I-object O O B-quality O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality I-quality I-quality O O B-quality I-quality I-quality I-quality I-quality O,{'ID': '106_Finnish_FireSafety'}
716fa732-f3c7-43ad-a4e3-fff43a841018,The vehicle traffic area of a building and its courtyard must be safe and appropriate.,The vehicle traffic area of a building and its courtyard must be safe and appropriate .,O B-object I-object I-object O O B-object O B-object B-object O O B-quality O B-quality O,{'ID': '131_Finnish_SafetyOfUse'}
9f5fe460-cae1-4653-a951-38e31f3ed15d,"Any restrictors placed on windows used as emergency exits must, however, be easily releasable by an adult.","Any restrictors placed on windows used as emergency exits must , however , be easily releasable by an adult .",O B-object O O B-object B-quality I-quality I-quality I-quality O O O O O B-quality I-quality I-quality I-quality I-quality O,{'ID': '81_Finnish_SafetyOfUse'}
e68377dd-acec-4915-a0b4-a5eb8c840bf1,"Where vehicle barriers are necessary, sufficient space (for example 500mm) should be allowed around the future connection location.","Where vehicle barriers are necessary , sufficient space ( for example 500mm ) should be allowed around the future connection location .",O B-object I-object O B-quality O B-quality B-object O O O O O O O B-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '121_UK_DocS_InfrastructureForChargingOfElectricalVehicles'}
81f14fc1-af5d-45e8-8725-94d2510e4701,"A dwelling that is intended for service housing or supported housing of a person with mobility and functional impairment shall, irrespective of the number of storeys in the building, have a turning  space  with  a  diameter  of  at  least  1,500  millimetres  in  the  hallway  and  kitchen.","A dwelling that is intended for service housing or supported housing of a person with mobility and functional impairment shall , irrespective of the number of storeys in the building , have a turning space with a diameter of at least 1,500 millimetres in the hallway and kitchen .",O B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O O O O O O O O O O O O B-object I-object O O B-property O O O B-value I-value O O B-object O B-object O,{'ID': '29_Finnish_Accessibility'}
96ad745d-47e4-44d5-91ee-a0482881dd8f,"Consideration should be given to installing a fold-down table, e.g. for baby changing.","Consideration should be given to installing a fold-down table , e.g . for baby changing .",B-object O O O O B-quality I-quality I-quality I-quality O O O O O O O,{'ID': '168_UK_DocM_V2_AccessAndUseOfBuildings'}
15c28729-22a9-4992-b43a-bdcf457c0526,"Both before and after a newly constructed building is built, a notice must be given to the building control body of the calculations.","Both before and after a newly constructed building is built , a notice must be given to the building control body of the calculations .",O O O O O B-quality I-quality B-object O B-quality O O B-object O O O O O B-object I-object I-object B-quality I-quality I-quality O,{'ID': '45_UK_DocM_V2_AccessAndUseOfBuildings'}
4e4fdf56-c45b-4d89-b18f-7a2f24a41ba9,"In spaces intended for more than 60 persons, the width of the access route must be at least 1,200 millimetres.","In spaces intended for more than 60 persons , the width of the access route must be at least 1,200 millimetres .",O B-object B-quality I-quality I-quality I-quality I-quality I-quality O O B-property O O B-object I-object O O O O B-value I-value O,{'ID': '116_Finnish_SafetyOfUse'}
7aceb502-0ee4-49d6-b9b1-0bed9d77d3fd,Combustion appliances must operate safely whether or not fans are running.,Combustion appliances must operate safely whether or not fans are running .,B-object I-object O B-quality I-quality O O O O O O O,{'ID': '11_UK_DocF_V1_Ventilation'}
f3bd99b4-7ea5-4968-af10-3c133c0b5aa0,No individual flight has a rise between landings of more than 1800mm.,No individual flight has a rise between landings of more than 1800mm .,O B-quality B-object O O B-property I-property I-property O O O B-value O,{'ID': '42_UK_DocM_V1_AccessAndUseOfBuildings'}
675c4d48-3eef-463a-8516-edd71ee983e3,Adequate space should be available for access to maintain ventilation equipment.,Adequate space should be available for access to maintain ventilation equipment .,B-quality B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '110_UK_DocF_V1_Ventilation'}
b810df40-4dd8-44c4-80c4-b33bb873a5e9,"If  the  circulation  piping  is  located  inside  the  building envelopes insulation, 25 of the calculated domestic hot water circulation heat loss shall be added  to  the  thermal  load  of  the  spaces  of  the  building.","If the circulation piping is located inside the building envelopes insulation , 25 of the calculated domestic hot water circulation heat loss shall be added to the thermal load of the spaces of the building .",O O B-object I-object O B-quality I-quality I-quality I-quality I-quality I-quality O B-value O O B-quality B-property I-property I-property I-property I-property I-property O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '103_Finnish_EnergyEfficiency'}
3f7c10d1-d801-4351-bc85-187cf8cffeb3,The water vapour resistance and air tightness of external walls and their various layers as well as the structures attached to the external wall and joints to the external wall must prevent the accumulation of moisture content of wall structures from internal water vapour diffusion or convection that is harmful from the viewpoint of moisture performance of structures.,The water vapour resistance and air tightness of external walls and their various layers as well as the structures attached to the external wall and joints to the external wall must prevent the accumulation of moisture content of wall structures from internal water vapour diffusion or convection that is harmful from the viewpoint of moisture performance of structures .,O B-property I-property I-property O B-property I-property O B-quality B-object O O O B-property O O O O B-object O O O B-quality B-object O B-object O O B-quality B-object O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '96_Finnish_Health-Humidity'}
