id,text,text-fixed
3286_UK_UK_Approved_Document_B_vol_1,"To assist the fire service to identify each floor in a block of flats with a top storey more than 11m above ground level (see Diagram D6), floor identification signs and flat indicator signs should be provided.","To assist the fire service to identify each floor in a block of flats with a top storey more than 11m above ground level (see Diagram D6), floor identification signs and flat indicator signs should be provided."
3287_UK_UK_Approved_Document_B_vol_1,The floor identification signs should meet all of the following conditions.,The floor identification signs should meet all of the following conditions.
3288_UK_UK_Approved_Document_B_vol_1,The signs should be located on every landing of a protected stairway and every protected corridor/lobby (or open access balcony) into which a firefighting lift opens.,The signs should be located on every landing of a protected stairway and every protected corridor/lobby (or open access balcony) into which a firefighting lift opens.
3289_UK_UK_Approved_Document_B_vol_1,The text should be in sans serif typeface with a letter height of at least 50mm.,The text should be in sans serif typeface with a letter height of at least 50mm.
3290_UK_UK_Approved_Document_B_vol_1,The height of the numeral that designates the floor number should be at least 75mm.,The height of the numeral that designates the floor number should be at least 75mm.
3291_UK_UK_Approved_Document_B_vol_1,"The signs should be visible from the top step of a firefighting stair and, where possible, from inside a firefighting lift when the lift car doors open.","The signs should be visible from the top step of a firefighting stair and, where possible, from inside a firefighting lift when the lift car doors open."
3292_UK_UK_Approved_Document_B_vol_1,"The signs should be mounted between 1.7m and 2m above floor level and, as far as practicable, all the signs should be mounted at the same height.","The signs should be mounted between 1.7m and 2m above floor level and, as far as practicable, all the signs should be mounted at the same height."
3293_UK_UK_Approved_Document_B_vol_1,"The text should be on a contrasting background, easily legible and readable in low level lighting conditions or when illuminated with a torch.","The text should be on a contrasting background, easily legible and readable in low level lighting conditions or when illuminated with a torch."
3295_UK_UK_Approved_Document_B_vol_1,"B5ONLINE VERSIONONLINE VERSIONONLINE VERSIONONLINE VERSION 15.15 The wording used on each floor identification sign should take the form Floor X, with X designating the number of the storey, as intended for reference by residents.","The wording used on each floor identification sign should take the form Floor X, with X designating the number of the storey, as intended for reference by residents."
3296_UK_UK_Approved_Document_B_vol_1,The floor number designations should meet all of the following conditions.,The floor number designations should meet all of the following conditions.
3297_UK_UK_Approved_Document_B_vol_1,The floor closest to the mean ground level (see Diagram D4) should be designated as either Floor 0 or Ground Floor.,The floor closest to the mean ground level (see Diagram D4) should be designated as either Floor 0 or Ground Floor.
3298_UK_UK_Approved_Document_B_vol_1,Each floor above the ground floor should be numbered sequentially beginning with Floor 1. c. A lower ground floor should be designated as either Floor –1 or Lower Ground Floor.,Each floor above the ground floor should be numbered sequentially beginning with Floor 1. c. A lower ground floor should be designated as either Floor –1 or Lower Ground Floor.
3299_UK_UK_Approved_Document_B_vol_1,"Each floor below the ground floor should be numbered sequentially beginning with Floor –1 or Basement 1. 15.16 All floor identification signs should be supplemented by flat indicator signs, which provide information relating to the flats accessed on each storey.","Each floor below the ground floor should be numbered sequentially beginning with Floor –1 or Basement 1. 15.16 All floor identification signs should be supplemented by flat indicator signs, which provide information relating to the flats accessed on each storey."
3300_UK_UK_Approved_Document_B_vol_1,The flat indicator signs should meet all of the following conditions.,The flat indicator signs should meet all of the following conditions.
3301_UK_UK_Approved_Document_B_vol_1,"The signs should be sited immediately below the floor identification signs, such that the top edge of the sign is no more than 50mm below the bottom edge of the floor identification sign.","The signs should be sited immediately below the floor identification signs, such that the top edge of the sign is no more than 50mm below the bottom edge of the floor identification sign."
3302_UK_UK_Approved_Document_B_vol_1,"The wording should take the form Flats X–Y, with the lowest flat number first.","The wording should take the form Flats X–Y, with the lowest flat number first."
3303_UK_UK_Approved_Document_B_vol_1,The text should be in sans serif typeface with a letter height of at least half that of the floor indicator sign.,The text should be in sans serif typeface with a letter height of at least half that of the floor indicator sign.
3304_UK_UK_Approved_Document_B_vol_1,The wording should be supplemented by arrows when flats are in more than one direction.,The wording should be supplemented by arrows when flats are in more than one direction.
3305_UK_UK_Approved_Document_B_vol_1,"The text and arrows should be on a contrasting background, easily legible and readable in low level lighting conditions or when illuminated with a torch.","The text and arrows should be on a contrasting background, easily legible and readable in low level lighting conditions or when illuminated with a torch."
3307_UK_UK_Approved_Document_B_vol_1,"In the case of multi-storey flats with two or more entrances, the flat number should only be indicated on the normal access storey.","In the case of multi-storey flats with two or more entrances, the flat number should only be indicated on the normal access storey."
3309_UK_UK_Approved_Document_B_vol_1,In blocks of flats (purpose group 1(a)) with a top storey over 18m above ground level (see Diagram D6 in Appendix D) an evacuation alert system should be provided in accordance with BS 8629.,In blocks of flats (purpose group 1(a)) with a top storey over 18m above ground level (see Diagram D6 in Appendix D) an evacuation alert system should be provided in accordance with BS 8629.
3311_UK_UK_Approved_Document_B_vol_1,A secure information box provides a secure facility to store information about a building for use by the fire service during an incident.,A secure information box provides a secure facility to store information about a building for use by the fire service during an incident.
3312_UK_UK_Approved_Document_B_vol_1,Blocks of flats (purpose group 1(a)) with a top storey more than 11m above ground level (see Diagram D6 in Appendix D) should be provided with a secure information box.,Blocks of flats (purpose group 1(a)) with a top storey more than 11m above ground level (see Diagram D6 in Appendix D) should be provided with a secure information box.
3314_UK_UK_Approved_Document_B_vol_1,"Consideration should also be given to other buildings with large, complex or uncommon layouts where the provision of a secure information box may be beneficial.","Consideration should also be given to other buildings with large, complex or uncommon layouts where the provision of a secure information box may be beneficial."
3315_UK_UK_Approved_Document_B_vol_1,The box should meet all of the following conditions.,The box should meet all of the following conditions.
3316_UK_UK_Approved_Document_B_vol_1,Sized to accommodate all necessary information.,Sized to accommodate all necessary information.
3317_UK_UK_Approved_Document_B_vol_1,Easily located and identified by firefighters.,Easily located and identified by firefighters.
3318_UK_UK_Approved_Document_B_vol_1,Secured to resist unauthorised access but readily accessible by firefighters.,Secured to resist unauthorised access but readily accessible by firefighters.
